RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30
6181,0,New York,City,NY,NY,New York-Newark-Jersey City,Queens County,252821.0,254641.0,256325.0,259417.0,262302.0,265293.0,268400.0,271112.0,273668.0,276488.0,279962.0,283098.0,286134.0,288898.0,292188.0,295373.0,298276.0,301084.0,303695.0,306525.0,308721.0,311092.0,313789.0,316983.0,320425.0,322565.0,321963.0,320839.0,320544.0,323037.0,325638.0,329078.0,332310.0,335512.0,337676.0,339831.0,342052.0,345313.0,349441.0,354208.0,358829.0,364107.0,368322.0,372124.0,374686.0,377665.0,380692.0,383714.0,387310.0,390799.0,394302.0,397274.0,401114.0,405149.0,410134.0,414380.0,420003.0,425970.0,432792.0,438841.0,443557.0,448241.0,454144.0,461144.0,468127.0,473014.0,479819.0,486790.0,494788.0,502511.0,508755.0,516544.0,522708.0,529360.0,532857.0,535608.0,539372.0,543529.0,546850.0,550030.0,551179.0,549313.0,543569.0,540560.0,539751.0,540790.0,544912.0,546607.0,549414.0,545800.0,544151.0,542619.0,541917.0,543129.0,543543.0,544381.0,544664.0,544226.0,542695.0,540007.0,535842.0,531980.0,527397.0,523489.0,519560.0,516273.0,513002.0,508560.0,503812.0,498457.0,494709.0,490661.0,487289.0,483225.0,479042.0,474663.0,471375.0,468878.0,468425.0,467523.0,467514.0,467515.0,466502.0,465819.0,465457.0,467434.0,469750.0,470689.0,471916.0,472192.0,471793.0,469716.0,468823.0,468412.0,470224.0,470462.0,470709.0,469392.0,468345.0,467641.0,466967.0,466084.0,465246.0,464972.0,464738.0,464461.0,463108.0,463358.0,463242.0,464615.0,464657.0,464880.0,465188.0,465974.0,467999.0,469685.0,471332.0,472345.0,473712.0,476073.0,478639.0,481735.0,484115.0,487080.0,490194.0,493541.0,496794.0,499349.0,502629.0,506717.0,511009.0,515248.0,517767.0,520039.0,522198.0,525153.0,528442.0,530810.0,533340.0,535754.0,537864.0,539663.0,541088.0,544214.0,547276.0,552008.0,555677.0,559306.0,562238.0,565071.0,568821.0,572389.0,575255.0,577552.0,579551.0,583025.0,586430.0,589776.0,592910.0,596025.0,599258.0,602215.0,605704.0,609562.0,613637.0,616237.0,618937.0,620936.0,624514.0,627942.0,632637.0,636259.0,639929.0,644257.0,648291.0,651821.0,654449.0,658747.0,663390.0,667693.0,671205.0,674116.0,676657.0,678805.0,681203.0,683238.0,686193.0,688857.0,690832.0,692045.0,693335.0,693438.0,693787.0,692803.0,692628.0,690551.0,687823.0,685336.0,683952.0,684297.0,685714.0,687332.0,687690.0,688153.0,687556.0,688418.0,689014.0,690721.0,691881.0,693873.0,696533.0,699493.0,701543.0,702586.0,703646.0,705208.0,708270.0,712058.0,716690.0,721656.0,727552.0,732549.0,736240.0
12447,1,Los Angeles,City,CA,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,234959.0,235179.0,236295.0,238378.0,240911.0,243227.0,245618.0,248301.0,250815.0,252882.0,254899.0,256910.0,258406.0,259818.0,261607.0,264208.0,266761.0,269268.0,271885.0,274707.0,277245.0,279931.0,282377.0,285041.0,287060.0,289353.0,292210.0,295982.0,300191.0,304326.0,309633.0,315230.0,321226.0,326538.0,331908.0,337064.0,341211.0,344858.0,349238.0,353750.0,359500.0,363926.0,370547.0,377381.0,385147.0,390910.0,396634.0,402738.0,410092.0,417474.0,425106.0,434701.0,446637.0,458280.0,468572.0,477944.0,489183.0,499948.0,507292.0,513520.0,518302.0,526525.0,534136.0,542697.0,549696.0,558327.0,567974.0,578569.0,588992.0,600781.0,609060.0,616271.0,622568.0,628196.0,634391.0,638450.0,644722.0,649397.0,652367.0,654133.0,651972.0,651421.0,651217.0,653417.0,654247.0,654129.0,652591.0,652144.0,649464.0,646700.0,641311.0,635889.0,629923.0,622667.0,616212.0,609403.0,605032.0,598617.0,588012.0,573123.0,556431.0,541414.0,525961.0,512216.0,501784.0,492609.0,483505.0,470852.0,462299.0,456708.0,454119.0,450549.0,447017.0,441674.0,437603.0,435257.0,434800.0,434961.0,436759.0,441452.0,443358.0,442565.0,443374.0,445624.0,449946.0,448045.0,445641.0,440073.0,435237.0,430393.0,426146.0,425134.0,424434.0,425185.0,423420.0,422152.0,417268.0,416564.0,415058.0,412334.0,407147.0,402177.0,401537.0,401381.0,401320.0,401240.0,400982.0,401800.0,403016.0,405385.0,408108.0,409805.0,411590.0,415422.0,420090.0,427590.0,433523.0,442905.0,452037.0,462876.0,471647.0,480801.0,489697.0,499719.0,507575.0,513292.0,518613.0,522713.0,528568.0,530829.0,533322.0,532883.0,534434.0,535310.0,537004.0,535214.0,534068.0,534456.0,538025.0,542260.0,547698.0,553172.0,557717.0,558542.0,561368.0,564190.0,564193.0,564527.0,565474.0,571360.0,576115.0,582919.0,587386.0,592163.0,594525.0,600040.0,604206.0,609218.0,608516.0,609939.0,612680.0,619774.0,624093.0,627129.0,631541.0,635276.0,638385.0,640079.0,643993.0,648296.0,649581.0,651598.0,654213.0,660326.0,667710.0,673888.0,680120.0,687043.0,694009.0,699672.0,702201.0,705179.0,705391.0,706772.0,708297.0,712973.0,715879.0,715836.0,715407.0,713100.0,711049.0,710605.0,711896.0,714397.0,711959.0,711926.0,713264.0,719279.0,722879.0,727195.0,731283.0,739345.0,747394.0,753847.0,751299.0,748025.0,751589.0,762678.0,776602.0,787805.0,795409.0,799910.0,803051.0,810772.0,819207.0,831874.0,848413.0,868562.0,890951.0,904546.0,914274.0,917125.0,921494.0
39051,2,Houston,City,TX,TX,Houston-The Woodlands-Sugar Land,Harris County,108192.0,108202.0,108003.0,108005.0,107959.0,108189.0,108408.0,108750.0,109177.0,109423.0,110030.0,110608.0,110919.0,110932.0,110473.0,110325.0,110306.0,110521.0,110699.0,110600.0,110743.0,110984.0,111286.0,111508.0,111695.0,111964.0,112481.0,113105.0,113684.0,114140.0,114624.0,115194.0,115686.0,115977.0,116245.0,116438.0,116809.0,117041.0,117412.0,117605.0,117816.0,117960.0,118131.0,118371.0,118478.0,118641.0,118755.0,119030.0,119482.0,120569.0,122405.0,123726.0,125036.0,125174.0,126045.0,126390.0,127165.0,127703.0,128288.0,129043.0,129741.0,130453.0,130910.0,131282.0,131355.0,131481.0,131458.0,131357.0,131191.0,130953.0,131110.0,131114.0,131257.0,131065.0,131162.0,131315.0,131963.0,132432.0,132973.0,133320.0,133882.0,134522.0,135008.0,135492.0,135626.0,135433.0,135057.0,135180.0,135608.0,136233.0,136469.0,136822.0,137068.0,137336.0,137522.0,137686.0,137097.0,136406.0,135695.0,135530.0,135132.0,134681.0,134304.0,133687.0,132856.0,132119.0,131184.0,130228.0,129201.0,129049.0,128994.0,129173.0,129344.0,129789.0,130296.0,130373.0,130127.0,129587.0,129496.0,129587.0,129406.0,129249.0,129405.0,129927.0,130310.0,130093.0,129194.0,127746.0,126613.0,125784.0,125391.0,124954.0,124399.0,123816.0,122894.0,122283.0,121784.0,121533.0,121440.0,121378.0,121186.0,120912.0,119931.0,119271.0,118979.0,119279.0,119758.0,119938.0,120236.0,120463.0,121011.0,121491.0,121783.0,121740.0,121979.0,122272.0,123017.0,123925.0,125544.0,127314.0,128941.0,130096.0,131298.0,132613.0,133948.0,135275.0,136487.0,137602.0,138838.0,140166.0,141236.0,142156.0,143019.0,144362.0,145670.0,147272.0,148740.0,150068.0,151243.0,152488.0,153952.0,155256.0,156844.0,158120.0,159352.0,160205.0,160669.0,161013.0,161244.0,161933.0,162450.0,163072.0,164147.0,165179.0,165867.0,165934.0,166404.0,167116.0,167973.0,168222.0,168441.0,168636.0,169724.0,170908.0,171552.0,172024.0,172537.0,173398.0,173946.0,174444.0,174583.0,174690.0,174874.0,175395.0,176066.0,176655.0,177326.0,177874.0,178455.0,179405.0,180400.0,181357.0,182069.0,182983.0,183940.0,184936.0,185877.0,186746.0,187813.0,188712.0,189208.0,189288.0,189433.0,189958.0,190482.0,191103.0,191421.0,192278.0,192838.0,193391.0,193131.0,193396.0,194295.0,195631.0,196488.0,196885.0,197291.0,198197.0,200252.0,202499.0,204962.0,207046.0,209082.0,211443.0,212627.0,214299.0,216399.0,220882.0,225774.0,231083.0,235150.0,238655.0,241052.0
17426,3,Chicago,City,IL,IL,Chicago-Naperville-Elgin,Cook County,166876.0,167274.0,168110.0,169575.0,171255.0,172770.0,174368.0,176060.0,177713.0,179426.0,181279.0,183067.0,184706.0,185964.0,187617.0,189150.0,190901.0,192331.0,193789.0,195492.0,197287.0,199220.0,200751.0,201985.0,203293.0,204691.0,206517.0,207751.0,209089.0,209943.0,211416.0,213138.0,215217.0,217055.0,218276.0,219735.0,221228.0,223092.0,224669.0,226388.0,227593.0,228819.0,229880.0,231532.0,233296.0,235342.0,237086.0,238917.0,240953.0,242777.0,244474.0,246351.0,248718.0,251206.0,253441.0,255599.0,257549.0,259681.0,262002.0,264567.0,266982.0,269284.0,271526.0,273933.0,276596.0,279204.0,281641.0,283919.0,286639.0,289044.0,291556.0,294031.0,296666.0,299183.0,301552.0,303531.0,305176.0,305880.0,306621.0,307019.0,307381.0,307284.0,307404.0,307876.0,309003.0,310106.0,310746.0,310612.0,309963.0,309291.0,308353.0,307639.0,306273.0,305237.0,304058.0,302470.0,301538.0,297375.0,298027.0,293894.0,294768.0,289774.0,289452.0,284455.0,281939.0,276068.0,272261.0,266482.0,260596.0,256352.0,251694.0,250452.0,247228.0,246150.0,244058.0,242577.0,238567.0,235270.0,231718.0,231417.0,229472.0,229338.0,226504.0,227883.0,226475.0,227817.0,223726.0,221866.0,218000.0,215754.0,212298.0,209148.0,206669.0,204125.0,203006.0,201060.0,200670.0,198861.0,198729.0,197370.0,196259.0,192812.0,190956.0,187448.0,186117.0,182736.0,183483.0,183492.0,184525.0,183809.0,182240.0,181138.0,180024.0,180817.0,181737.0,182572.0,184125.0,185552.0,186795.0,188238.0,189904.0,193016.0,195828.0,198736.0,200425.0,203280.0,204116.0,205726.0,205960.0,207974.0,209071.0,209626.0,210749.0,212562.0,213975.0,214236.0,214989.0,215700.0,216479.0,217247.0,217689.0,218566.0,219385.0,221362.0,222790.0,223289.0,223736.0,224067.0,224311.0,224142.0,224323.0,225645.0,227229.0,230227.0,232189.0,233637.0,233789.0,233956.0,234664.0,235265.0,235888.0,236735.0,238397.0,240315.0,242587.0,244786.0,247407.0,249018.0,249839.0,249488.0,249372.0,249564.0,250707.0,251188.0,251840.0,253164.0,255525.0,257702.0,258134.0,258252.0,258315.0,258603.0,258609.0,258398.0,259061.0,259695.0,260788.0,261602.0,261714.0,262226.0,262372.0,262973.0,262679.0,262267.0,261832.0,261389.0,261067.0,260744.0,260660.0,260776.0,261314.0,262285.0,262960.0,263278.0,263174.0,263525.0,265222.0,267385.0,271400.0,274930.0,277767.0,279387.0,279904.0,282124.0,283676.0,286501.0,287518.0,289626.0,292063.0,295107.0,297153.0,299176.0,301745.0
6915,4,San Antonio,City,TX,TX,San Antonio-New Braunfels,Bexar County,105446.0,105612.0,105711.0,105895.0,105091.0,104271.0,103423.0,103518.0,103568.0,103605.0,103557.0,103515.0,103438.0,103290.0,103119.0,102944.0,102842.0,102770.0,102719.0,102712.0,102617.0,102549.0,102394.0,102307.0,102268.0,102389.0,102657.0,103067.0,103419.0,103749.0,103999.0,104366.0,104722.0,105078.0,105526.0,105840.0,106028.0,105994.0,105990.0,106131.0,106422.0,106803.0,107179.0,107554.0,107907.0,108111.0,108062.0,108178.0,109104.0,110803.0,112204.0,113560.0,114314.0,115315.0,115961.0,116443.0,117347.0,117905.0,118761.0,119067.0,119469.0,119934.0,120458.0,121021.0,121417.0,121686.0,121788.0,121893.0,122147.0,122710.0,123077.0,123449.0,123659.0,124146.0,124599.0,125099.0,125689.0,126483.0,127425.0,128279.0,129261.0,130223.0,131345.0,132504.0,133312.0,133572.0,133534.0,133734.0,134714.0,135839.0,137012.0,137796.0,138418.0,139019.0,139510.0,140038.0,139739.0,139371.0,138979.0,139153.0,139263.0,139094.0,138745.0,137882.0,137056.0,136305.0,136031.0,135651.0,135117.0,134432.0,134050.0,133800.0,133605.0,133127.0,132600.0,131764.0,131251.0,130957.0,131160.0,131217.0,131316.0,131380.0,131655.0,131892.0,132160.0,132069.0,131961.0,131923.0,131742.0,131164.0,130128.0,129272.0,128704.0,128187.0,128070.0,127682.0,127333.0,126476.0,125998.0,125629.0,125521.0,125305.0,125279.0,124900.0,124701.0,124750.0,125445.0,126164.0,126802.0,127255.0,127369.0,127277.0,126833.0,126756.0,127049.0,127636.0,128507.0,129194.0,129675.0,129864.0,130042.0,130657.0,131387.0,132335.0,133221.0,134030.0,134512.0,134960.0,135575.0,136540.0,137376.0,138105.0,138938.0,139686.0,140304.0,140403.0,140627.0,141066.0,141941.0,142970.0,143813.0,145070.0,146054.0,147127.0,147520.0,148361.0,149282.0,150653.0,151492.0,152338.0,152732.0,153661.0,154745.0,155447.0,156225.0,157295.0,158725.0,159800.0,160160.0,160441.0,160742.0,161049.0,161802.0,163030.0,165034.0,166912.0,168064.0,168437.0,168592.0,169142.0,169960.0,171064.0,171940.0,172958.0,173859.0,174376.0,174456.0,174573.0,175603.0,176726.0,177884.0,178700.0,179588.0,180475.0,180822.0,181475.0,181831.0,183197.0,184314.0,185907.0,186562.0,187299.0,187740.0,188359.0,188962.0,189604.0,190620.0,191294.0,191947.0,191879.0,192345.0,192500.0,193365.0,193291.0,193335.0,193174.0,194004.0,195273.0,197322.0,199655.0,201734.0,203465.0,205175.0,207485.0,209829.0,213066.0,217031.0,222450.0,227363.0,232553.0,236030.0,239778.0,243114.0
13271,5,Philadelphia,City,PA,PA,Philadelphia-Camden-Wilmington,Philadelphia County,74553.0,74760.0,74948.0,75337.0,75942.0,76427.0,76944.0,77216.0,77627.0,78046.0,78466.0,78872.0,79203.0,79537.0,79933.0,80428.0,80823.0,81134.0,81474.0,81906.0,82353.0,82698.0,83069.0,83414.0,83755.0,84094.0,84529.0,84959.0,85443.0,85934.0,86592.0,87200.0,87924.0,88656.0,89373.0,89990.0,90621.0,91400.0,92164.0,92963.0,93689.0,94640.0,95714.0,96889.0,98044.0,98986.0,99883.0,100724.0,101599.0,102584.0,103263.0,103941.0,104824.0,106384.0,108469.0,110786.0,112682.0,114034.0,115217.0,116902.0,119009.0,120482.0,122154.0,123703.0,126052.0,128352.0,131139.0,134127.0,136933.0,139255.0,141225.0,142864.0,144128.0,145218.0,146067.0,147325.0,148742.0,150793.0,152819.0,154225.0,155031.0,155140.0,155172.0,155498.0,156351.0,157212.0,157889.0,157946.0,158564.0,159162.0,159896.0,159850.0,159194.0,158976.0,159126.0,159507.0,159267.0,159485.0,159337.0,159477.0,158856.0,158184.0,156987.0,155777.0,154850.0,154441.0,153832.0,152755.0,151143.0,149988.0,149606.0,149939.0,150271.0,150250.0,150040.0,149786.0,149836.0,149778.0,149862.0,149453.0,149613.0,149938.0,150719.0,151436.0,151931.0,152176.0,151731.0,150727.0,148853.0,147202.0,145885.0,144968.0,144032.0,143395.0,143624.0,143438.0,142838.0,141330.0,139887.0,138611.0,138015.0,137799.0,137656.0,137382.0,136804.0,136061.0,135588.0,135401.0,134996.0,134414.0,133758.0,133328.0,132985.0,132581.0,132340.0,132098.0,132052.0,131761.0,131619.0,131901.0,132812.0,133841.0,134447.0,134656.0,134504.0,134617.0,134999.0,135577.0,135794.0,135978.0,135964.0,135479.0,134949.0,134538.0,134672.0,134572.0,134527.0,134520.0,134825.0,135378.0,136026.0,136407.0,137198.0,138398.0,139108.0,139280.0,138998.0,139543.0,140405.0,140965.0,141283.0,140642.0,140651.0,140653.0,140613.0,140732.0,140888.0,141988.0,142493.0,143194.0,143686.0,144778.0,146052.0,148134.0,148714.0,148845.0,148677.0,149841.0,151178.0,152015.0,152605.0,153253.0,154258.0,155979.0,157520.0,159362.0,160931.0,163075.0,165294.0,166994.0,168217.0,168863.0,170011.0,171240.0,172748.0,173922.0,175405.0,177108.0,179117.0,180480.0,181125.0,181324.0,182031.0,182735.0,183570.0,184206.0,185010.0,185753.0,186372.0,187277.0,188309.0,189537.0,190865.0,192142.0,192713.0,193200.0,194785.0,197833.0,200597.0,203330.0,205500.0,207993.0,210404.0,212823.0,214980.0,216760.0,219073.0,221423.0,223607.0,224917.0,226006.0,227050.0,228079.0
40326,6,Phoenix,City,AZ,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,123564.0,123944.0,124396.0,125332.0,126273.0,127037.0,127827.0,128614.0,129519.0,130316.0,131084.0,131848.0,132610.0,133371.0,134159.0,134915.0,135651.0,136379.0,137080.0,137807.0,138510.0,139246.0,140019.0,140684.0,141261.0,141753.0,142358.0,142965.0,143511.0,144123.0,144768.0,145583.0,146186.0,146842.0,147415.0,148105.0,148745.0,149455.0,150056.0,150757.0,151402.0,152139.0,152831.0,153640.0,154599.0,155532.0,156282.0,156879.0,157422.0,158213.0,159224.0,160429.0,161893.0,163388.0,165668.0,168289.0,170665.0,173059.0,175359.0,178590.0,182065.0,186723.0,191063.0,196146.0,201611.0,209395.0,217932.0,226101.0,234902.0,242253.0,249766.0,253591.0,255285.0,259348.0,264179.0,269678.0,271800.0,273054.0,272731.0,271162.0,268818.0,268207.0,266726.0,265541.0,263944.0,263356.0,263259.0,263676.0,263960.0,263157.0,261507.0,259159.0,256632.0,254036.0,250083.0,245890.0,241570.0,236063.0,230508.0,223428.0,218951.0,214162.0,209053.0,202151.0,195652.0,190603.0,183452.0,176015.0,169256.0,165801.0,162363.0,158576.0,153978.0,150405.0,147298.0,144734.0,142210.0,138891.0,137707.0,137018.0,137072.0,135716.0,134397.0,134017.0,133392.0,132711.0,130049.0,127900.0,124977.0,123395.0,121463.0,119521.0,116945.0,114854.0,113698.0,112156.0,110707.0,108974.0,108421.0,108174.0,108212.0,108312.0,108278.0,109177.0,109827.0,111053.0,111743.0,114271.0,117731.0,121479.0,124610.0,127678.0,131282.0,134658.0,137921.0,140036.0,142828.0,144899.0,147767.0,149579.0,151747.0,154586.0,158286.0,161348.0,163747.0,165551.0,166176.0,167820.0,169924.0,172956.0,173795.0,173405.0,173169.0,173458.0,173563.0,173841.0,173712.0,174228.0,175318.0,176643.0,177469.0,178262.0,180238.0,182155.0,183985.0,184893.0,186636.0,188090.0,190004.0,191170.0,192114.0,192850.0,194763.0,196456.0,197872.0,198899.0,200073.0,201155.0,201528.0,202246.0,203430.0,205255.0,206973.0,207876.0,208865.0,210370.0,212341.0,213777.0,214961.0,216206.0,217938.0,218923.0,220428.0,221855.0,223409.0,224306.0,225655.0,227675.0,229619.0,231211.0,232503.0,233608.0,234942.0,236297.0,238060.0,239166.0,239827.0,240486.0,241522.0,242840.0,244339.0,245127.0,245786.0,246319.0,247307.0,249087.0,250693.0,252339.0,253854.0,255871.0,257825.0,259902.0,262749.0,266753.0,269448.0,271286.0,273427.0,277706.0,282812.0,287907.0,293394.0,299583.0,306807.0,312633.0,320576.0,326339.0,337227.0,347159.0,358745.0,367588.0,374712.0,381542.0,386883.0
18959,7,Las Vegas,City,NV,NV,Las Vegas-Henderson-Paradise,Clark County,165455.0,165434.0,165777.0,166490.0,167277.0,167958.0,168477.0,169159.0,169895.0,170631.0,171384.0,172124.0,172899.0,173806.0,174752.0,175672.0,176655.0,177590.0,178653.0,179762.0,180822.0,181821.0,182597.0,183528.0,184347.0,185039.0,185911.0,186886.0,187986.0,188723.0,189440.0,190181.0,190778.0,191662.0,192689.0,193937.0,195115.0,196316.0,197609.0,198869.0,200413.0,201898.0,203727.0,205674.0,208078.0,210592.0,213826.0,217018.0,220779.0,224265.0,230256.0,235997.0,243876.0,251692.0,262991.0,272488.0,283870.0,290846.0,297604.0,301652.0,305473.0,312157.0,318186.0,327493.0,331938.0,335634.0,336924.0,340242.0,342282.0,343606.0,344090.0,344591.0,345504.0,345761.0,348521.0,351696.0,355338.0,356345.0,356680.0,355995.0,355517.0,354254.0,352540.0,351573.0,350148.0,349537.0,348594.0,346679.0,344257.0,340922.0,336878.0,333097.0,328589.0,324678.0,317429.0,309975.0,300184.0,290305.0,280575.0,273303.0,267413.0,259868.0,251878.0,243582.0,235118.0,227332.0,218347.0,211135.0,203302.0,198252.0,192813.0,187194.0,179788.0,172451.0,165178.0,159987.0,156113.0,154116.0,152645.0,151014.0,150433.0,149637.0,148832.0,147369.0,146031.0,145763.0,145237.0,144631.0,143411.0,142527.0,142313.0,141645.0,139962.0,137772.0,135712.0,133914.0,132966.0,131310.0,130383.0,128474.0,127810.0,127113.0,126640.0,126103.0,125992.0,125768.0,125427.0,125142.0,125452.0,126934.0,128514.0,130658.0,132429.0,134291.0,136376.0,138648.0,141456.0,144533.0,148465.0,151683.0,155780.0,160290.0,165791.0,170350.0,174510.0,177999.0,181050.0,182947.0,184822.0,186782.0,188100.0,188707.0,188693.0,189048.0,189967.0,190584.0,190208.0,190831.0,191469.0,193591.0,194607.0,195931.0,196527.0,197619.0,199275.0,200845.0,201491.0,202341.0,203756.0,204671.0,204931.0,205447.0,206768.0,208469.0,209254.0,210805.0,211984.0,214159.0,216012.0,217455.0,218714.0,218498.0,219064.0,217390.0,217211.0,217302.0,220180.0,222791.0,225450.0,228850.0,232694.0,235736.0,239014.0,242769.0,247136.0,251217.0,253911.0,257366.0,259204.0,262079.0,264482.0,268412.0,271929.0,275770.0,278445.0,280284.0,281205.0,283036.0,284770.0,286600.0,286965.0,288129.0,288565.0,288502.0,287019.0,285516.0,284247.0,284366.0,285707.0,287092.0,288565.0,289679.0,291957.0,294483.0,294719.0,292949.0,291981.0,294140.0,298440.0,301954.0,305182.0,308508.0,311975.0,315266.0,318949.0,323319.0,331594.0,342485.0,354055.0,363087.0,370638.0,377606.0,384931.0
